,RCMB38
gdsc_Navitoclax,0.7018292887749632
gdsc_GW-2580,0.6466007465182833
gdsc_Linsitinib,0.6421228551612096
gdsc_TL-2-105,0.6392594051183712
gdsc_GSK1070916,0.63269742563155
gdsc_Tubastatin A,0.6277786632126476
gdsc_SB52334,0.6225057403691554
gdsc_GSK429286A,0.5868734398614436
gdsc_VX-702,0.5221465439565973
gdsc_BX-912,0.5191569357495953
gdsc_Rucaparib,0.5049029676677014
gdsc_Amuvatinib,0.493286758523836
gdsc_XMD13-2,0.4702814750333939
gdsc_GSK319347A,0.4492134068680598
ctrp_linsitinib,0.4407386650636458
ctrp_dabrafenib,0.434441492813455
ctrp_ABT-737,0.42893824599645775
gdsc_SB-505124,0.4236125537880386
ctrp_tubastatin A,0.41790591153560375
ctrp_BRD-K28456706,0.414001560259501
ctrp_staurosporine,0.41189206052571725
ctrp_CIL55,0.41114623753040724
ctrp_ML239,0.41001574343734276
ctrp_BRD-K34485477,0.4089251388274696
ctrp_avrainvillamide,0.40719051171542553
gdsc_Talazoparib,0.4044621503162264
ctrp_BRD-K99006945,0.4036508715171064
ctrp_BRD-K88742110,0.4017780441570893
ctrp_XL765,0.39479799824602374
ctrp_BMS-195614,0.3937341494014619
ctrp_belinostat,0.39368749758818555
ctrp_CCT036477,0.39344898497093816
ctrp_sotrastaurin,0.3920786050659621
ctrp_serdemetan,0.3908623058437921
ctrp_tretinoin,0.39061341258327126
gdsc_UNC1215,0.3904209473468853
ctrp_BRD-K51831558,0.38525956389329247
ctrp_BRD-A71883111,0.38332221043335996
ctrp_BRD-K26531177,0.3830693071766301
ctrp_BRD-K49290616,0.38293871942391694
ctrp_chlorambucil,0.38270998260973654
ctrp_BRD-K42260513,0.38171721850580703
ctrp_Compound 1541A,0.3790907026694545
ctrp_isoliquiritigenin,0.37891032443726297
ctrp_indisulam,0.37798786291286435
ctrp_ML050,0.37440289326895365
ctrp_BRD-K51490254,0.3736616470007163
ctrp_Compound 7d-cis,0.37150244531387727
ctrp_tipifarnib-P1,0.37126802538620113
ctrp_PRIMA-1-Met,0.3705865016380916
ctrp_CAY10576,0.37035479441970964
ctrp_VX-680,0.36877834855939345
ctrp_skepinone-L,0.3675684934257372
ctrp_BMS-270394,0.36717084552310564
ctrp_compound 1B,0.36710626220769776
gdsc_Daporinad,0.3657169765277422
ctrp_ML203,0.36501249772467853
ctrp_ABT-199,0.36481069499024027
ctrp_BRD-M00053801,0.3646489468458232
ctrp_axitinib,0.36315650804559124
ctrp_16-beta-bromoandrosterone,0.36287028565624824
ctrp_IU1,0.3620380147471342
ctrp_SR1001,0.35866457364275844
ctrp_bexarotene,0.35771311647990867
ctrp_NSC30930,0.3572590963815776
ctrp_olaparib,0.35640498168150136
ctrp_tacrolimus,0.35544502562403874
ctrp_fingolimod,0.3539811599040045
ctrp_sitagliptin,0.3538576893363616
ctrp_BRD-K24690302,0.35382772739122864
ctrp_necrostatin-7,0.35381355379251406
ctrp_barasertib,0.3531869364804162
ctrp_BRD-K13999467,0.3530507935288917
ctrp_epigallocatechin-3-monogallate,0.3520476414084861
ctrp_JW-74,0.34861125242341223
ctrp_JW-55,0.34740830653899113
ctrp_NSC23766,0.3466833317176374
ctrp_darinaparsin,0.3455106291926793
ctrp_BRD-K29313308,0.344879358652734
ctrp_BRD-K29086754,0.3441245099020957
ctrp_BRD1835,0.34412012887975596
ctrp_PLX-4720,0.34409862064305713
ctrp_foretinib,0.3427140383181796
ctrp_SKI-II,0.3421231062266142
ctrp_CIL41,0.3416947582505359
ctrp_BRD-K11533227,0.34092555478073694
ctrp_BRD-K44224150,0.3380701418447458
ctrp_QS-11,0.3378159890280005
ctrp_tamoxifen,0.33696487130577363
gdsc_NPK76-II-72-1,0.3364404794390994
ctrp_968,0.3348515795533337
ctrp_TG-100-115,0.33459872695885695
ctrp_elocalcitol,0.33414783225422107
ctrp_itraconazole,0.33372695321230084
ctrp_PX-12,0.33345503458318626
ctrp_RG-108,0.3327928702506963
ctrp_PF-4800567 hydrochloride,0.3324146116261122
ctrp_cytarabine hydrochloride,0.33240538538659525
ctrp_BRD-K84807411,0.33144623966126235
ctrp_SZ4TA2,0.3305411609229713
ctrp_BRD-K02251932,0.33001487771153915
ctrp_BRD-K92856060,0.32962927972688066
ctrp_Mdivi-1,0.32947266900683136
gdsc_BMS-754807,0.32784368639923644
ctrp_ELCPK,0.32648246284394994
ctrp_JW-480,0.32442855094887363
ctrp_MGCD-265,0.32230287181220146
ctrp_BIRB-796,0.3222948785604439
ctrp_apicidin,0.3221574205866044
ctrp_ML162,0.32156721883643846
ccle_LBW242,0.32132913188832546
ctrp_BRD6340,0.32066558179727256
ctrp_AC55649,0.3203126788131947
ctrp_MST-312,0.32021718181559966
ctrp_Compound 23 citrate,0.32016579093844827
ctrp_GMX-1778,0.32012355552296573
ctrp_ML006,0.3193474960649238
ctrp_bendamustine,0.3191573010757359
ctrp_lomeguatrib,0.31883066414800204
ctrp_NSC19630,0.3184276237395192
ctrp_pifithrin-mu,0.31777238419320764
ctrp_BIBR-1532,0.3177414860409523
ctrp_pandacostat,0.3165431215205667
ctrp_topotecan,0.3161076437360625
ctrp_NSC 74859,0.31593530335158027
ctrp_BRD-K86535717,0.31587619464463573
ctrp_HC-067047,0.31564131064369255
ctrp_PLX-4032,0.3151848909244358
ctrp_BRD-K66532283,0.3148686870044252
ctrp_BRD8899,0.31468754752224065
ctrp_ML083,0.3144379053144147
ctrp_lenvatinib,0.3140960777092782
ctrp_alisertib,0.31371040013718277
ctrp_necrostatin-1,0.31299898090134615
