,RCMB28
gdsc_Ruxolitinib,0.7644508573560084
gdsc_Alectinib,0.7384609478218278
gdsc_Navitoclax,0.6965928810764309
gdsc_GSK1070916,0.6606556529878667
gdsc_Linsitinib,0.6485692347699321
gdsc_Tubastatin A,0.6366147669295915
gdsc_SB52334,0.6352481671166248
gdsc_TL-2-105,0.6295798927133093
gdsc_Quizartinib,0.6256103736276251
gdsc_QL-XII-61,0.5925129495877902
gdsc_Tretinoin,0.5915497040920902
gdsc_GSK429286A,0.5904996952932888
gdsc_QL-XI-92,0.5733773880271504
gdsc_Y-39983,0.5607897035384342
gdsc_GW-2580,0.5526979221984969
gdsc_Axitinib,0.5520318046332636
gdsc_BX-912,0.5499119756779158
gdsc_KIN001-260,0.5429668242243174
gdsc_XMD14-99,0.5273722876875857
gdsc_VX-702,0.50406785856737
gdsc_Amuvatinib,0.5003139956973051
gdsc_Rucaparib,0.4991689628101063
gdsc_XMD13-2,0.4973328443846742
gdsc_PAC-1,0.4957007601848457
gdsc_HG-5-88-01,0.47597092743064884
gdsc_Ispinesib Mesylate,0.471487582868321
ctrp_tubastatin A,0.4560004042586375
gdsc_GSK319347A,0.45430224446593426
ctrp_linsitinib,0.45367932261346916
ctrp_indisulam,0.4423011974317313
ctrp_tretinoin,0.4403938028453735
ctrp_serdemetan,0.43870686666161746
ctrp_avrainvillamide,0.4373295513687841
gdsc_Masitinib,0.4357505941402888
ctrp_BRD-A71883111,0.43210317020468864
gdsc_SB-505124,0.43181388251957586
ctrp_staurosporine,0.4290790319563225
ctrp_ABT-737,0.42834558481920587
ctrp_BRD-K34485477,0.4276888035915589
gdsc_XMD15-27,0.4274454159064808
ctrp_BMS-195614,0.41811812554157546
ctrp_chlorambucil,0.41643432040394623
ctrp_CIL55,0.41556945251782773
ctrp_epigallocatechin-3-monogallate,0.41436816688428924
ctrp_XL765,0.4140270076043324
ctrp_tacrolimus,0.4126924242521719
ctrp_CCT036477,0.41231664331669493
gdsc_Talazoparib,0.4115806133314901
ctrp_BRD-K26531177,0.41037699951837775
ctrp_ML050,0.41034143901422254
ctrp_BRD-K51490254,0.4084349999524671
ctrp_barasertib,0.4083873175793712
ctrp_BMS-270394,0.4034465205582894
ctrp_ML203,0.40306107158310156
ctrp_BRD-M00053801,0.4028193641512359
ctrp_PRIMA-1-Met,0.4021567605014147
ctrp_tipifarnib-P1,0.4007271558969838
ctrp_sotrastaurin,0.39936627193517754
ctrp_ML239,0.39914258861662094
ctrp_belinostat,0.3988657787568665
ctrp_16-beta-bromoandrosterone,0.3986131212649574
gdsc_KIN001-266,0.39848766870425584
gdsc_NPK76-II-72-1,0.3959569044328053
ctrp_BRD-K28456706,0.3941649253873616
ctrp_sitagliptin,0.3916642629956618
ctrp_BRD-K13999467,0.3912790452566412
ctrp_BRD-K88742110,0.3911928912480016
ctrp_olaparib,0.39095498028046965
ctrp_foretinib,0.39068065074837816
gdsc_KIN001-236,0.3898757410305788
gdsc_Daporinad,0.38920838070939917
ctrp_isoliquiritigenin,0.3877989417383925
ctrp_axitinib,0.3871828425003233
ctrp_BRD-K24690302,0.3865076378943352
gdsc_KIN001-270,0.38552838249704147
ctrp_bexarotene,0.38523047497810586
ctrp_skepinone-L,0.38401878395884004
gdsc_TPCA-1,0.38348917327351206
ctrp_Compound 7d-cis,0.3810525756584257
ctrp_BRD-K30019337,0.37983716134198814
ctrp_Repligen 136,0.3788257581484946
ctrp_alisertib,0.3783547629119773
gdsc_BMS-345541,0.3763899851320873
ctrp_SZ4TA2,0.37601390700207193
ctrp_BRD-K29313308,0.37312230381875855
ctrp_IU1,0.37298578253445885
ctrp_compound 1B,0.37240069520663255
ctrp_BRD1835,0.37135144312609164
ctrp_BRD-K78574327,0.37111381350137507
ctrp_BRD-K84807411,0.3705116239981378
ctrp_necrostatin-7,0.36990251200677654
ctrp_lenvatinib,0.3691413713310635
ctrp_tamoxifen,0.3678371259103646
ctrp_RG-108,0.36774161191781285
ctrp_Compound 1541A,0.36714492829726597
ctrp_SR1001,0.36534256104444734
ctrp_ABT-199,0.3646132792148615
ctrp_KPT185,0.3645896555568892
ctrp_AC55649,0.36430427012948574
ctrp_itraconazole,0.3639693305391837
gdsc_Vorinostat,0.36391206665761006
ctrp_CAY10576,0.3637620640145274
ctrp_BRD-K19103580,0.363107319802441
ctrp_fingolimod,0.36307988824512616
ctrp_BRD-K99006945,0.36295977950037617
ctrp_cytarabine hydrochloride,0.3622850941589077
ctrp_CIL41,0.3613020437453922
gdsc_Cisplatin,0.35802155004857317
