,RCMB24
gdsc_Alectinib,0.6995349507781627
gdsc_Ruxolitinib,0.6722222000289959
gdsc_Navitoclax,0.664182921459263
gdsc_GSK1070916,0.630990987296694
gdsc_Quizartinib,0.6143007820752525
gdsc_Linsitinib,0.6074398346056391
gdsc_GW-2580,0.5965589297406205
gdsc_Tubastatin A,0.5807617126412333
gdsc_QL-XII-61,0.5763878333014104
gdsc_QL-XI-92,0.5683576927484953
gdsc_TL-2-105,0.5534247168042835
gdsc_SB52334,0.5494477932351449
gdsc_Y-39983,0.541447752816632
gdsc_GSK429286A,0.540841162449143
gdsc_BX-912,0.5053326066757066
gdsc_VX-702,0.5027534345145573
gdsc_KIN001-260,0.5020065467283134
gdsc_XMD14-99,0.494637456763882
gdsc_Axitinib,0.47703028816459775
gdsc_Rucaparib,0.4717740541280794
gdsc_Amuvatinib,0.4399219280418423
gdsc_XMD13-2,0.43316821738598066
ctrp_BRD-K99006945,0.4168782335174535
ctrp_staurosporine,0.4136843324233137
ctrp_XL765,0.4083530246082984
ctrp_linsitinib,0.4077342853029252
ctrp_BMS-195614,0.4052188563428146
gdsc_Masitinib,0.3995555139501619
gdsc_Olaparib,0.3934933523173009
gdsc_HG-5-88-01,0.3927181569571993
gdsc_Ispinesib Mesylate,0.39200050355862964
ctrp_tubastatin A,0.3905746908854436
ctrp_dabrafenib,0.3904227381740136
ctrp_isoliquiritigenin,0.3895208037816504
gdsc_SB-505124,0.3890675011356176
ctrp_BRD-K28456706,0.3881649595732756
gdsc_GSK319347A,0.3879126245545852
ctrp_PRIMA-1-Met,0.38709946196442874
ctrp_ABT-737,0.3862285785683718
gdsc_Talazoparib,0.3823900873577662
gdsc_KIN001-270,0.3792193337567322
gdsc_KIN001-236,0.3772272255087254
ctrp_BRD-M00053801,0.37707841074502857
ctrp_serdemetan,0.3765780154264725
ctrp_CIL55,0.37602418545560057
ctrp_chlorambucil,0.3730685279752852
ctrp_PLX-4720,0.3718817863664181
ctrp_tipifarnib-P1,0.37151526925583017
ctrp_BRD-K26531177,0.37021690741647456
ctrp_ML239,0.3699748613852464
ctrp_ML050,0.36813858219169004
ctrp_BRD-K88742110,0.36799631970780605
ctrp_tretinoin,0.367412924867512
ctrp_CCT036477,0.3673775814505739
gdsc_NPK76-II-72-1,0.36556977476573405
ctrp_16-beta-bromoandrosterone,0.3650044263956346
gdsc_KIN001-266,0.3643393852192163
ctrp_SR1001,0.3638988757090326
ctrp_ML203,0.3590206151257705
ctrp_TG-100-115,0.3583666852877712
ctrp_BRD-K13999467,0.35830203599566424
gdsc_Daporinad,0.3581247933104324
ctrp_lenvatinib,0.35760589931000386
ctrp_compound 1B,0.3560197930796736
ctrp_BRD-K19103580,0.35539476573916534
ctrp_BRD-A71883111,0.35410343565768526
ctrp_IU1,0.35363985478054866
ctrp_epigallocatechin-3-monogallate,0.3529929339915982
ctrp_ABT-199,0.35259294496982857
ctrp_olaparib,0.35233089979688875
ctrp_BRD-K51490254,0.3520616463753532
ctrp_BRD-K51831558,0.35104219182265295
gdsc_TPCA-1,0.35012990144225214
ctrp_CIL41,0.3501015605144678
ctrp_avrainvillamide,0.34999498337306384
ctrp_tacrolimus,0.34775728473465545
ctrp_BRD-K84807411,0.3472767701129839
ctrp_AZD4547,0.34546336603665395
ctrp_BRD-K29086754,0.34541500484856624
ctrp_indisulam,0.34481926433824045
ctrp_sitagliptin,0.3446497046413435
ctrp_Compound 7d-cis,0.342693340655229
ctrp_axitinib,0.3426675228702453
ctrp_nilotinib,0.33983529818199115
ctrp_BMS-270394,0.3397040081761551
ctrp_barasertib,0.33957054151103916
ctrp_foretinib,0.3388139423452863
ctrp_JW-55,0.338460345467627
ctrp_Mdivi-1,0.3373684912651325
ctrp_BRD-K49290616,0.33596622655477476
ctrp_JW-74,0.33466997002201054
ctrp_necrostatin-7,0.3341969323248793
ctrp_CAY10576,0.33354676411909323
gdsc_UNC1215,0.3332074102996683
ctrp_BRD1835,0.33296070900431746
ctrp_cabozantinib,0.33277074326935585
ctrp_Compound 1541A,0.3323536722225866
ctrp_BRD-K42260513,0.3316185854142798
ctrp_darinaparsin,0.3300617116091243
ctrp_PDMP,0.32973742906939646
ctrp_NSC 74859,0.3295864936486941
ctrp_ELCPK,0.3276513700677264
ctrp_bexarotene,0.3268121357558045
ctrp_NSC30930,0.326522452421994
ctrp_BRD-K92856060,0.3260205083695839
ctrp_BRD-K75293299,0.32339031732050905
ctrp_necrostatin-1,0.32269042929922104
ctrp_BRD-K34485477,0.3224062995721742
ctrp_BRD-K11533227,0.3221069678417057
ctrp_MGCD-265,0.32178112774559003
ctrp_BRD-K24690302,0.32108977790191034
ctrp_KW-2449,0.31969449432285046
ctrp_fingolimod,0.3188573475856122
ctrp_BIBR-1532,0.3187549736511409
gdsc_Cisplatin,0.31816190005167166
ctrp_968,0.3179677464617482
ctrp_myriocin,0.3164263959389721
ctrp_tamoxifen,0.31575914287155044
ctrp_tacedinaline,0.31414411564459965
ctrp_AC55649,0.3126907426236917
