,MED1911
gdsc_Navitoclax,0.7109411136812659
gdsc_Alectinib,0.6861701637413711
gdsc_Linsitinib,0.6575557266544478
gdsc_GSK1070916,0.6459940802613129
gdsc_Tubastatin A,0.6320066561173443
gdsc_TL-2-105,0.625557708323491
gdsc_SB52334,0.6247297482279716
gdsc_QL-XII-61,0.6227693898945902
gdsc_GSK429286A,0.6032644804056799
gdsc_VX-702,0.5739369142336115
gdsc_BX-912,0.5409412632402392
gdsc_Axitinib,0.5384264461239852
gdsc_GW-2580,0.5100683632109345
gdsc_Rucaparib,0.5031353199717985
gdsc_Amuvatinib,0.4999009190926481
gdsc_XMD14-99,0.49880091206595323
gdsc_GSK319347A,0.4678145122509109
ctrp_linsitinib,0.46778596599759276
ctrp_tubastatin A,0.4670034615467462
gdsc_HG-5-88-01,0.4667659381193184
gdsc_XMD13-2,0.45863901653379474
ctrp_CIL55,0.45207627725038346
ctrp_dabrafenib,0.44976373374468526
ctrp_isoliquiritigenin,0.44455753854665947
ctrp_avrainvillamide,0.4444900184499192
ctrp_sotrastaurin,0.44336192426402204
ctrp_BRD-K88742110,0.4400007618884124
gdsc_Ispinesib Mesylate,0.4347579636529467
ctrp_CCT036477,0.43310289003041325
ctrp_BRD-K34485477,0.43256591200936567
gdsc_Olaparib,0.43046568213561165
ctrp_barasertib,0.43004639644662324
ctrp_BRD-K99006945,0.42541791646497285
ctrp_BRD-K51490254,0.4237148997418342
ctrp_staurosporine,0.41913782466978844
ctrp_serdemetan,0.4183102573776989
gdsc_Talazoparib,0.4178065653839443
gdsc_SB-505124,0.4150340208708422
ctrp_PRIMA-1-Met,0.41416327215173215
ctrp_BRD-K26531177,0.4137866732924754
ctrp_BMS-195614,0.41347815674436067
ctrp_tretinoin,0.4126375420496838
ctrp_indisulam,0.41073894405603734
ctrp_Compound 7d-cis,0.4103405729546576
ctrp_axitinib,0.40932132064833987
ctrp_skepinone-L,0.4077718879481335
ctrp_ABT-737,0.4075412396611016
ctrp_BRD-K13999467,0.405785575823036
ctrp_ML050,0.4054020177120417
ctrp_BRD-K51831558,0.40528824561765
ctrp_BRD-K24690302,0.40432717640281024
ctrp_tipifarnib-P1,0.40033107955389974
ctrp_chlorambucil,0.39890110178628624
ctrp_ML239,0.3970815955812089
gdsc_UNC1215,0.39677831028671473
ctrp_olaparib,0.3954729014178732
ctrp_BRD-A71883111,0.3943424258519417
ctrp_belinostat,0.3936971064362127
ctrp_BRD-M00053801,0.39260113291584786
ctrp_16-beta-bromoandrosterone,0.39257432212898513
ctrp_XL765,0.38976346346236346
ctrp_PLX-4720,0.3890061898432668
ctrp_BRD-K28456706,0.38725416004864455
ctrp_ELCPK,0.3864166912348606
ctrp_IU1,0.3845972411304999
ctrp_sitagliptin,0.3839694105716268
ctrp_CIL41,0.38333926123380596
gdsc_Cisplatin,0.3802761993460011
ctrp_VX-680,0.3800596444708676
ctrp_tacrolimus,0.379291913010574
ctrp_epigallocatechin-3-monogallate,0.37707935576268087
ctrp_ML203,0.3766333253387679
ctrp_Compound 1541A,0.3765035705810616
ctrp_darinaparsin,0.3758247774155357
ctrp_JW-74,0.3755979983565896
ctrp_BRD-K11533227,0.37502732626255164
ctrp_ABT-199,0.3739981986122511
ctrp_BMS-270394,0.37397805639340637
ctrp_foretinib,0.373365827561659
ctrp_BRD-K42260513,0.37334146822229386
ctrp_SZ4TA2,0.3727833436973039
ctrp_AC55649,0.3724267283484576
ctrp_RG-108,0.37059275472703546
ctrp_BRD-K29313308,0.36917723276287023
ctrp_SR1001,0.3687822809563715
ctrp_itraconazole,0.36813414395270805
ctrp_compound 1B,0.36787713412020306
ctrp_alisertib,0.36782184599940326
ctrp_BRD-K29086754,0.3675753700043499
gdsc_Daporinad,0.3675084559871911
ctrp_Repligen 136,0.367193260984819
ctrp_MST-312,0.3665958836603129
ctrp_JW-55,0.3665876609325801
ctrp_cytarabine hydrochloride,0.3663519409738263
ctrp_fingolimod,0.3655532866434239
ctrp_NSC30930,0.3641502479360743
ctrp_QS-11,0.36339615602513586
ctrp_CAY10576,0.36274299682168487
ctrp_imatinib,0.36264808800872655
ctrp_BRD-K92856060,0.36246047307397555
ctrp_RITA,0.3623654153197402
ctrp_BRD-K84807411,0.36217219881051466
ctrp_968,0.36018809505310395
ctrp_necrostatin-7,0.3595740726020611
ctrp_lenvatinib,0.3588467217623957
ctrp_ML006,0.35844592240709283
ctrp_LY-2183240,0.35781819318204355
ctrp_BRD1835,0.3574876667237509
ctrp_KW-2449,0.3567483685781478
ctrp_myriocin,0.3567199140141523
ctrp_SKI-II,0.35644990315987957
ctrp_NSC 74859,0.3561196888522431
gdsc_NPK76-II-72-1,0.35586729277056456
ctrp_BRD-K75293299,0.3546522580143403
ctrp_ML162,0.35425712979806395
ctrp_brivanib,0.3535859963158636
ctrp_FGIN-1-27,0.35312965793138373
ctrp_BRD-K34099515,0.3521979243637323
ctrp_FSC231,0.35177601614256687
ctrp_NSC48300,0.350789745305187
ctrp_MGCD-265,0.3507444467459726
ctrp_bexarotene,0.35053143793516245
ctrp_BRD-K16147474,0.3499660600429432
ctrp_lomeguatrib,0.3492435226000724
ccle_PLX4720,0.3487590179761606
ctrp_Mdivi-1,0.3477982636026798
gdsc_BMS-754807,0.3471660195040094
ctrp_tamoxifen,0.3467215676880796
ctrp_BMS-754807,0.3465857630762677
ctrp_ceranib-2,0.3464827772169309
ctrp_BRD-K02251932,0.3464163492351628
ctrp_NVP-ADW742,0.345244861996598
