,RCMB40
gdsc_Alectinib,0.7420449400270084
gdsc_Navitoclax,0.7227215417610203
gdsc_Linsitinib,0.6679627547576141
gdsc_TL-2-105,0.6676191329522492
gdsc_SB52334,0.6576193385618401
gdsc_GSK1070916,0.6454048731602622
gdsc_GSK429286A,0.6316987508785917
gdsc_Tubastatin A,0.6249606886737258
gdsc_QL-XII-61,0.6186729367873283
gdsc_QL-XI-92,0.5783489058540456
gdsc_VX-702,0.5664772289029769
gdsc_BX-912,0.558399045861152
gdsc_GW-2580,0.5559860486105397
gdsc_Rucaparib,0.5209121174601874
gdsc_XMD14-99,0.5076001534969685
gdsc_Amuvatinib,0.5024682214962698
gdsc_Axitinib,0.500663292949485
gdsc_HG-5-88-01,0.4988598399136004
ctrp_linsitinib,0.49746150818427504
gdsc_XMD13-2,0.49018485285628083
ctrp_avrainvillamide,0.4797231683740989
gdsc_Ispinesib Mesylate,0.4630692267346568
ctrp_skepinone-L,0.4604099522929821
ctrp_BRD-K26531177,0.45953526690726293
ctrp_indisulam,0.4584535239263787
ctrp_barasertib,0.45815839000768205
ctrp_ABT-737,0.45670484765105607
ctrp_tubastatin A,0.45235510244786054
gdsc_GSK319347A,0.4510197848116774
ctrp_tretinoin,0.4500991307988241
ctrp_CCT036477,0.4482223739496453
ctrp_serdemetan,0.4477288104783722
ctrp_BRD-K34485477,0.4456687338921713
ctrp_olaparib,0.4412944118843994
ctrp_BRD-K28456706,0.43360147521506276
ctrp_BRD-K99006945,0.43245990297676457
gdsc_SB-505124,0.43152251874647374
ctrp_chlorambucil,0.43066638077242436
ctrp_ML239,0.4284913734220139
ctrp_belinostat,0.42613565223931016
gdsc_Olaparib,0.4255918556632491
ctrp_staurosporine,0.4252028458968314
ctrp_BRD-K51490254,0.4240033021513875
ctrp_Compound 7d-cis,0.4235149329725588
ctrp_sotrastaurin,0.4233949717742422
ctrp_BMS-195614,0.4184974577116407
ctrp_BRD-M00053801,0.41673806996282975
gdsc_Talazoparib,0.4166429132862796
ctrp_PF-4800567 hydrochloride,0.41645335365210995
ctrp_epigallocatechin-3-monogallate,0.4161241854343918
gdsc_KIN001-270,0.414107066375222
ctrp_IU1,0.4140301723244044
ctrp_XL765,0.4133841046855736
ctrp_ML050,0.4127458904541802
ctrp_axitinib,0.4126379459070758
gdsc_KIN001-266,0.4122700791267488
ctrp_tacrolimus,0.41079819027467784
ctrp_SZ4TA2,0.41035534216513775
ctrp_foretinib,0.4091513552092857
ctrp_BRD-K42260513,0.40864696592726624
ctrp_KW-2449,0.4084844666450712
ctrp_BRD-A71883111,0.40700955505406405
ctrp_BRD-K51831558,0.4061690238346013
ctrp_RG-108,0.40531747633918697
ctrp_16-beta-bromoandrosterone,0.404150761835401
ctrp_KPT185,0.40353823289522206
ctrp_tipifarnib-P1,0.40171976003876514
ctrp_ceranib-2,0.40099012519484284
ctrp_BRD-K88742110,0.40026116809381845
ctrp_alisertib,0.399590519522201
ctrp_AZD1480,0.3986426749751436
ctrp_JW-74,0.3980646959549827
ctrp_LY-2183240,0.3970865799368046
ctrp_PRIMA-1-Met,0.3970861061944419
ctrp_CIL55,0.3948215035999316
ctrp_Compound 1541A,0.39061622279826763
ctrp_BRD-K13999467,0.39018850168032837
ctrp_BRD-K29313308,0.38983621284370085
ctrp_SR1001,0.3855562905440236
gdsc_Daporinad,0.3853207563572118
ctrp_tivantinib,0.3847302396470231
gdsc_TPCA-1,0.3845316739385373
ctrp_AC55649,0.3840053013955803
gdsc_NPK76-II-72-1,0.38315006940977325
ctrp_lenvatinib,0.3829788670667579
ctrp_VX-680,0.3827244038981221
ctrp_BRD-K92856060,0.38230048817001455
ctrp_PX-12,0.3819474895643501
ctrp_NSC23766,0.3808636336253454
ctrp_cytarabine hydrochloride,0.37984621474241653
ctrp_isoliquiritigenin,0.3795751367086232
ctrp_necrostatin-7,0.3790944297944662
ctrp_BMS-270394,0.37815899983954787
ctrp_BIBR-1532,0.377804960061105
ctrp_ML203,0.37756873151985343
ctrp_SB-225002,0.37663552864619193
ctrp_BRD6340,0.37617281936036334
ctrp_MST-312,0.3759163154947462
ctrp_BRD1835,0.3757570410297202
ctrp_fingolimod,0.3756080471560418
ctrp_NSC30930,0.3752722517779263
ctrp_ABT-199,0.3731719045097344
ctrp_Mdivi-1,0.37135845532535966
ctrp_BRD-K24690302,0.3712308423545772
ctrp_ML162,0.3710158226865143
ctrp_bexarotene,0.37045937132310336
ctrp_SKI-II,0.3690243291176887
ctrp_MGCD-265,0.3688956219645229
ctrp_JW-55,0.36874142871807386
ctrp_Ki8751,0.368565929675358
ctrp_Repligen 136,0.36816610286646967
ctrp_NSC19630,0.36775575004045963
gdsc_Cisplatin,0.3671697451546268
ctrp_tamoxifen,0.36662719223714246
ctrp_omacetaxine mepesuccinate,0.36604285071505227
ctrp_ISOX,0.36600605007017073
ctrp_NSC48300,0.36472590994674753
ctrp_BMS-754807,0.3645378145173376
ctrp_BRD-K11533227,0.36432916238978574
ctrp_itraconazole,0.363927554655424
ctrp_CIL41,0.36370305830014765
ctrp_darinaparsin,0.36280489252125603
ctrp_isoevodiamine,0.36241176496961536
ctrp_BRD-K02251932,0.36205259289601593
ctrp_ELCPK,0.36163253215530256
